,bsd,date,endtime,id,name,starttime,street,town,url,zipcode,address,geocodestatus_try1,geocodestatus_try2,lat,long
435,bayern,2016-09-14,20:30,6183,Mittelschule,17:00,Simonshofer Str. 57,SCHNAITTACH,"terminerinnerung.php?event_id=6183&&
              bsd=bayern&&
              date=2016-09-14&&
              start=17:00&&
              end=20:30&&
              name1=Mittelschule&&
              name2=&&
              street=Simonshofer+Str.+57&&
              plz=91220&&
              town=SCHNAITTACH&&
              tort=20511",91220,"Simonshofer Str. 57, 91220 SCHNAITTACH",1,0,49.5553617,11.3297723544
436,bayern,2016-09-14,20:30,6184,Neue Volksschule,16:30,Mörikestr. 6,SCHILLINGSFÜRST,"terminerinnerung.php?event_id=6184&&
              bsd=bayern&&
              date=2016-09-14&&
              start=16:30&&
              end=20:30&&
              name1=Neue+Volksschule&&
              name2=&&
              street=M%F6rikestr.+6&&
              plz=91583&&
              town=SCHILLINGSF%DCRST&&
              tort=20125",91583,"Mörikestr. 6, 91583 SCHILLINGSFÜRST",1,0,49.2846068,10.264718
437,bayern,2016-09-14,20:00,6185,"Rotkreuzheim, Senioren Wohn- und Pflegeheim",16:00,Rilkestr. 8,REGENSBURG,"terminerinnerung.php?event_id=6185&&
              bsd=bayern&&
              date=2016-09-14&&
              start=16:00&&
              end=20:00&&
              name1=Rotkreuzheim%2C+Senioren+Wohn-+und+Pflegeheim&&
              name2=&&
              street=Rilkestr.+8&&
              plz=93049&&
              town=REGENSBURG&&
              tort=40464",93049,"Rilkestr. 8, 93049 REGENSBURG",1,0,49.01980905,12.0693603911
438,bayern,2016-09-14,20:00,6186,Mittelschule,16:00,Dr.-Matth.-Lechner-Str. 8,WALDMÜNCHEN,"terminerinnerung.php?event_id=6186&&
              bsd=bayern&&
              date=2016-09-14&&
              start=16:00&&
              end=20:00&&
              name1=Mittelschule&&
              name2=&&
              street=Dr.-Matth.-Lechner-Str.+8&&
              plz=93449&&
              town=WALDM%DCNCHEN&&
              tort=40223",93449,"Dr.-Matth.-Lechner-Str. 8, 93449 WALDMÜNCHEN",1,0,49.38537995,12.7048264472
439,bayern,2016-09-14,20:00,6187,Jean-Paul-Mittelschule,16:00,Egerstr. 62,WUNSIEDEL,"terminerinnerung.php?event_id=6187&&
              bsd=bayern&&
              date=2016-09-14&&
              start=16:00&&
              end=20:00&&
              name1=Jean-Paul-Mittelschule&&
              name2=&&
              street=Egerstr.+62&&
              plz=95632&&
              town=WUNSIEDEL&&
              tort=30912",95632,"Egerstr. 62, 95632 WUNSIEDEL",1,0,50.0402937,12.0115563
440,bayern,2016-09-14,19:00,6188,Rewe-Markt (Parkplatz),12:00,Pödeldorfer Str. 3 A,BAMBERG,"terminerinnerung.php?event_id=6188&&
              bsd=bayern&&
              date=2016-09-14&&
              start=12:00&&
              end=19:00&&
              name1=Rewe-Markt+%28Parkplatz%29&&
              name2=&&
              street=P%F6deldorfer+Str.+3+A&&
              plz=96052&&
              town=BAMBERG&&
              tort=30145",96052,"Pödeldorfer Str. 3 A, 96052 BAMBERG",1,0,49.8993433,10.9044565737
441,bayern,2016-09-14,20:00,6189,Grund- u. Mittelschule,17:00,Hauptstr. 10,PRESSIG,"terminerinnerung.php?event_id=6189&&
              bsd=bayern&&
              date=2016-09-14&&
              start=17:00&&
              end=20:00&&
              name1=Grund-+u.+Mittelschule&&
              name2=&&
              street=Hauptstr.+10&&
              plz=96332&&
              town=PRESSIG&&
              tort=30613",96332,"Hauptstr. 10, 96332 PRESSIG",1,0,50.34599485,11.3107794481
442,bayern,2016-09-14,20:30,6190,Staatliche Realschule,17:00,Pestalozzistr. 6,OCHSENFURT,"terminerinnerung.php?event_id=6190&&
              bsd=bayern&&
              date=2016-09-14&&
              start=17:00&&
              end=20:30&&
              name1=Staatliche+Realschule&&
              name2=&&
              street=Pestalozzistr.+6&&
              plz=97199&&
              town=OCHSENFURT&&
              tort=10912",97199,"Pestalozzistr. 6, 97199 OCHSENFURT",1,0,49.6602839,10.0762933228
443,bayern,2016-09-14,20:30,6191,Volksschule,18:00,Simmringer Str. 20,BÜTTHARD,"terminerinnerung.php?event_id=6191&&
              bsd=bayern&&
              date=2016-09-14&&
              start=18:00&&
              end=20:30&&
              name1=Volksschule&&
              name2=&&
              street=Simmringer+Str.+20&&
              plz=97244&&
              town=B%DCTTHARD&&
              tort=10902",97244,"Simmringer Str. 20, 97244 BÜTTHARD",1,0,49.5966951,9.8815497
444,bayern,2016-09-14,20:30,6192,BRK-Haus,16:30,Schmiedelstr. 3,KITZINGEN,"terminerinnerung.php?event_id=6192&&
              bsd=bayern&&
              date=2016-09-14&&
              start=16:30&&
              end=20:30&&
              name1=BRK-Haus&&
              name2=&&
              street=Schmiedelstr.+3&&
              plz=97318&&
              town=KITZINGEN&&
              tort=10406",97318,"Schmiedelstr. 3, 97318 KITZINGEN",1,0,49.7353338,10.1610754
445,bayern,2016-09-14,20:30,6193,Schul- und Sportzentrum Nägelsee / Eingang Aula,17:30,Jahnstraße,LOHR/MAIN,"terminerinnerung.php?event_id=6193&&
              bsd=bayern&&
              date=2016-09-14&&
              start=17:30&&
              end=20:30&&
              name1=Schul-+und+Sportzentrum+N%E4gelsee+%2F+Eingang+Aula&&
              name2=&&
              street=Jahnstra%DFe&&
              plz=97816&&
              town=LOHR%2FMAIN&&
              tort=10519",97816,"Jahnstraße, 97816 LOHR/MAIN",1,0,49.9959262,9.5771706
446,bawue,2016-09-14,19:30,9420,{},14:30,Kirchweg 2,Boxberg,"terminerinnerung.php?event_id=9420&&
              bsd=bawue&&
              date=2016-09-14&&
              start=14:30&&
              end=19:30&&
              name1=&&
              name2=Umpfertalhalle&&
              street=Kirchweg+2&&
              plz=97944&&
              town=Boxberg&&
              tort=9794411",97944,"Kirchweg 2, 97944 Boxberg",1,0,49.4838097,9.6336349
447,ns,2016-09-14,19:00,912,DRK-Speiseeinrichtung,16:00,Entenplan 13,Schmalkalden,"terminerinnerung.php?event_id=912&&
              bsd=ns&&
              date=2016-09-14&&
              start=16:00&&
              end=19:00&&
              name1=DRK-Speiseeinrichtung&&
              name2=&&
              street=Entenplan+13&&
              plz=98574&&
              town=Schmalkalden&&
              tort=7207",98574,"Entenplan 13, 98574 Schmalkalden",1,0,50.72254675,10.4498110033
448,ns,2016-09-14,19:00,911,Schwenninger Krankenkasse,15:00,Wollmarkt 10,Arnstadt,"terminerinnerung.php?event_id=911&&
              bsd=ns&&
              date=2016-09-14&&
              start=15:00&&
              end=19:00&&
              name1=Schwenninger+Krankenkasse&&
              name2=&&
              street=Wollmarkt+10&&
              plz=99310&&
              town=Arnstadt&&
              tort=5311",99310,"Wollmarkt 10, 99310 Arnstadt",1,0,50.83458185,10.9535342997
449,ost,2016-09-15,19:00,7764,DRESDEN KIESER TRAINING,16:00,Metzer Straße 1,Dresden,"terminerinnerung.php?event_id=7764&&
              bsd=ost&&
              date=2016-09-15&&
              start=16:00&&
              end=19:00&&
              name1=DRESDEN+KIESER+TRAINING&&
              name2=&&
              street=Metzer+Stra%DFe+1&&
              plz=01097&&
              town=Dresden&&
              tort=8061V",01097,"Metzer Straße 1, 01097 Dresden",1,0,51.0603147,13.7450381
450,ost,2016-09-15,19:00,7767,INSTITUT DRESDEN,12:00,Blasewitzer Str. 68/70,Dresden,"terminerinnerung.php?event_id=7767&&
              bsd=ost&&
              date=2016-09-15&&
              start=12:00&&
              end=19:00&&
              name1=INSTITUT+DRESDEN&&
              name2=&&
              street=Blasewitzer+Str.+68%2F70&&
              plz=01307&&
              town=Dresden&&
              tort=8019X",01307,"Blasewitzer Str. 68/70, 01307 Dresden",1,0,51.0529522,13.7800831
451,ost,2016-09-15,19:00,7765,TAUBENHEIM AWO-PFLEGEWOHNHEIM,16:00,Hauptstraße 51,Taubenheim,"terminerinnerung.php?event_id=7765&&
              bsd=ost&&
              date=2016-09-15&&
              start=16:00&&
              end=19:00&&
              name1=TAUBENHEIM+AWO-PFLEGEWOHNHEIM&&
              name2=&&
              street=Hauptstra%DFe+51&&
              plz=01665&&
              town=Taubenheim&&
              tort=8251K",01665,"Hauptstraße 51, 01665 Taubenheim",1,0,51.09556085,13.4662288726
452,ost,2016-09-15,19:00,7761,HEIDENAU GYMNASIUM,16:00,Hauptstr. 37,Heidenau,"terminerinnerung.php?event_id=7761&&
              bsd=ost&&
              date=2016-09-15&&
              start=16:00&&
              end=19:00&&
              name1=HEIDENAU+GYMNASIUM&&
              name2=&&
              street=Hauptstr.+37&&
              plz=01809&&
              town=Heidenau&&
              tort=8312B",01809,"Hauptstr. 37, 01809 Heidenau",1,0,50.9703478,13.8692482616
453,ost,2016-09-15,18:30,7763,SCHWEPNITZ OBERSCHULE,14:00,Oststr. 36,Schwepnitz,"terminerinnerung.php?event_id=7763&&
              bsd=ost&&
              date=2016-09-15&&
              start=14:00&&
              end=18:30&&
              name1=SCHWEPNITZ+OBERSCHULE&&
              name2=&&
              street=Oststr.+36&&
              plz=01936&&
              town=Schwepnitz&&
              tort=8294A",01936,"Oststr. 36, 01936 Schwepnitz",1,0,51.3270439,13.9672238068
454,ost,2016-09-15,14:00,7762,ROTHENBURG ORTHOPÄD. ZENTRUM,11:00,HAUPTHAUS ehem. Station I,Rothenburg /O.L.,"terminerinnerung.php?event_id=7762&&
              bsd=ost&&
              date=2016-09-15&&
              start=11:00&&
              end=14:00&&
              name1=ROTHENBURG+ORTHOP%C4D.+ZENTRUM&&
              name2=&&
              street=HAUPTHAUS+ehem.+Station+I&&
              plz=02929&&
              town=Rothenburg+%2FO.L.&&
              tort=8923C",02929,"HAUPTHAUS ehem. Station I, 02929 Rothenburg /O.L.",-99,0,,
455,ns,2016-09-15,19:30,954,"Sparkasse ABG Land, Filiale Schmölln",15:30,Amtsplatz 3,Schmölln,"terminerinnerung.php?event_id=954&&
              bsd=ns&&
              date=2016-09-15&&
              start=15:30&&
              end=19:30&&
              name1=Sparkasse+ABG+Land%2C+Filiale+Schm%F6lln&&
              name2=&&
              street=Amtsplatz+3&&
              plz=04626&&
              town=Schm%F6lln&&
              tort=5351",04626,"Amtsplatz 3, 04626 Schmölln",1,0,50.894601,12.3507078
456,ost,2016-09-15,19:00,7766,Naunhof Begegnungszentrum,16:00,"im Stadtgut, Markt 6",Naunhof,"terminerinnerung.php?event_id=7766&&
              bsd=ost&&
              date=2016-09-15&&
              start=16:00&&
              end=19:00&&
              name1=Naunhof+Begegnungszentrum&&
              name2=&&
              street=im+Stadtgut%2C+Markt+6&&
              plz=04683&&
              town=Naunhof&&
              tort=7245A",04683,"im Stadtgut, Markt 6, 04683 Naunhof",1,0,51.278361,12.5890404
457,ns,2016-09-15,19:00,560,Begegnungsstätte / BluMo,15:00,Zum Kirchberg 5,Petersberg,"terminerinnerung.php?event_id=560&&
              bsd=ns&&
              date=2016-09-15&&
              start=15:00&&
              end=19:00&&
              name1=Begegnungsst%E4tte+%2F+BluMo&&
              name2=&&
              street=Zum+Kirchberg+5&&
              plz=06193&&
              town=Petersberg&&
              tort=3649",06193,"Zum Kirchberg 5, 06193 Petersberg",1,0,51.5589221,11.9541029
458,ns,2016-09-15,20:00,562,Waldschule,16:00,Arnstedter Weg 11,Hettstedt,"terminerinnerung.php?event_id=562&&
              bsd=ns&&
              date=2016-09-15&&
              start=16:00&&
              end=20:00&&
              name1=Waldschule&&
              name2=&&
              street=Arnstedter+Weg+11&&
              plz=06333&&
              town=Hettstedt&&
              tort=3851",06333,"Arnstedter Weg 11, 06333 Hettstedt",1,0,51.6543964,11.5137128
459,ns,2016-09-15,20:00,561,Feuerwehrgerätehaus,16:00,Schulplatz 5a,Alsleben,"terminerinnerung.php?event_id=561&&
              bsd=ns&&
              date=2016-09-15&&
              start=16:00&&
              end=20:00&&
              name1=Feuerwehrger%E4tehaus&&
              name2=&&
              street=Schulplatz+5a&&
              plz=06425&&
              town=Alsleben&&
              tort=3154",06425,"Schulplatz 5a, 06425 Alsleben",-99,0,,
460,ns,2016-09-15,19:30,540,Agricolagymnasium,16:00,Agricolaweg 1,Hohenmölsen,"terminerinnerung.php?event_id=540&&
              bsd=ns&&
              date=2016-09-15&&
              start=16:00&&
              end=19:30&&
              name1=Agricolagymnasium&&
              name2=&&
              street=Agricolaweg+1&&
              plz=06679&&
              town=Hohenm%F6lsen&&
              tort=3702",06679,"Agricolaweg 1, 06679 Hohenmölsen",1,0,51.1542991,12.1037268
461,ns,2016-09-15,19:00,913,Regelschule,16:00,Straße des Friedens 29,Kaulsdorf,"terminerinnerung.php?event_id=913&&
              bsd=ns&&
              date=2016-09-15&&
              start=16:00&&
              end=19:00&&
              name1=Regelschule&&
              name2=&&
              street=Stra%DFe+des+Friedens+29&&
              plz=07338&&
              town=Kaulsdorf&&
              tort=5335",07338,"Straße des Friedens 29, 07338 Kaulsdorf",1,0,50.6196615,11.4313107
462,ost,2016-09-15,16:00,7757,"AUE, NICKELHÜTTE, SANISTELLE",11:00,R.-Breitscheid-Str.65,Aue Sachs,"terminerinnerung.php?event_id=7757&&
              bsd=ost&&
              date=2016-09-15&&
              start=11:00&&
              end=16:00&&
              name1=AUE%2C+NICKELH%DCTTE%2C+SANISTELLE&&
              name2=&&
              street=R.-Breitscheid-Str.65&&
              plz=08280&&
              town=Aue+Sachs&&
              tort=9400J",08280,"R.-Breitscheid-Str.65, 08280 Aue Sachs",1,0,50.5862014,12.7131893232
463,ost,2016-09-15,18:30,7756,"WERDAU, DRK ALTES SCHÜTZENHAUS",14:00,Zwickauer Str. 37,Werdau,"terminerinnerung.php?event_id=7756&&
              bsd=ost&&
              date=2016-09-15&&
              start=14:00&&
              end=18:30&&
              name1=WERDAU%2C+DRK+ALTES+SCH%DCTZENHAUS&&
              name2=&&
              street=Zwickauer+Str.+37&&
              plz=08412&&
              town=Werdau&&
              tort=9620J",08412,"Zwickauer Str. 37, 08412 Werdau",1,0,50.7352601,12.378333
464,ost,2016-09-15,19:00,7760,Chemnitz DRK-Kreisverband e.V.,15:30,Altchemnitzer Str. 26,Chemnitz,"terminerinnerung.php?event_id=7760&&
              bsd=ost&&
              date=2016-09-15&&
              start=15:30&&
              end=19:00&&
              name1=Chemnitz+DRK-Kreisverband+e.V.&&
              name2=&&
              street=Altchemnitzer+Str.+26&&
              plz=09120&&
              town=Chemnitz&&
              tort=9048K",09120,"Altchemnitzer Str. 26, 09120 Chemnitz",1,0,50.8211132,12.9236153457
465,ost,2016-09-15,13:30,7755,BSZ Lichtenstein,09:30,Diesterwegstr. 2,Lichtenstein /Sa.,"terminerinnerung.php?event_id=7755&&
              bsd=ost&&
              date=2016-09-15&&
              start=09:30&&
              end=13:30&&
              name1=BSZ+Lichtenstein&&
              name2=&&
              street=Diesterwegstr.+2&&
              plz=09350&&
              town=Lichtenstein+%2FSa.&&
              tort=9533L",09350,"Diesterwegstr. 2, 09350 Lichtenstein /Sa.",1,0,50.7539007,12.6241715
466,ost,2016-09-15,19:00,7759,Schlettau Grundschule,15:30,Beutengraben 1,Schlettau,"terminerinnerung.php?event_id=7759&&
              bsd=ost&&
              date=2016-09-15&&
              start=15:30&&
              end=19:00&&
              name1=Schlettau+Grundschule&&
              name2=&&
              street=Beutengraben+1&&
              plz=09487&&
              town=Schlettau&&
              tort=9316A",09487,"Beutengraben 1, 09487 Schlettau",1,0,50.5582248,12.9521485
467,ost,2016-09-15,19:00,7758,Grossrückersw. Ev. Oberschule,15:00,Wolkensteiner Str. 3,Großrückerswalde,"terminerinnerung.php?event_id=7758&&
              bsd=ost&&
              date=2016-09-15&&
              start=15:00&&
              end=19:00&&
              name1=Grossr%FCckersw.+Ev.+Oberschule&&
              name2=&&
              street=Wolkensteiner+Str.+3&&
              plz=09518&&
              town=Gro%DFr%FCckerswalde&&
              tort=9342A",09518,"Wolkensteiner Str. 3, 09518 Großrückerswalde",1,0,50.635437,13.0967763
468,ost,2016-09-15,19:00,7923,Das Radhaus in Rudow,15:00,Neudecker Weg/Alt-Rudow,Berlin,"terminerinnerung.php?event_id=7923&&
              bsd=ost&&
              date=2016-09-15&&
              start=15:00&&
              end=19:00&&
              name1=Das+Radhaus+in+Rudow&&
              name2=&&
              street=Neudecker+Weg%2FAlt-Rudow&&
              plz=12355&&
              town=Berlin&&
              tort=05160",12355,"Neudecker Weg/Alt-Rudow, 12355 Berlin",1,0,52.4164845,13.4982562
469,ost,2016-09-15,19:00,7986,Ev. Epiphaniengemeinde Berlin-Charlottenburg,15:00,Knobelsdorffstr. 72/74,Berlin,"terminerinnerung.php?event_id=7986&&
              bsd=ost&&
              date=2016-09-15&&
              start=15:00&&
              end=19:00&&
              name1=Ev.+Epiphaniengemeinde+Berlin-Charlottenburg&&
              name2=&&
              street=Knobelsdorffstr.+72%2F74&&
              plz=14059&&
              town=Berlin&&
              tort=10117",14059,"Knobelsdorffstr. 72/74, 14059 Berlin",1,0,52.5130337,13.2848565
